# session_iso_utc=2026-08-22T03:09:45.544477+00:00
t,S_t_hex,bayer_blake3_hex,capture_frame_id,aravis_device_timestamp_ns,capture_wall_ns,emission_live_pixel_blake3_hex,emission_live_queued_wall_ns,meta_hex,emission_png_path,drand_round_number,drand_round_value_hex,drand_signature_hex,drand_staleness_ms
176,134f2556286d546edf51b10afbbf5c6e6229949b2f31938ef76edb72c31b0a32,c0895431697619a8ec81593c9b6299ab7daffdf78d90aaa157e09408291881c8,1123,8061412170750,88868681451685,b270e6cd262d35749240ed264c9025b07fd605748c0dfaa9a45f0dad80e5de37,88868383352382,000000b000000754f19bdbfe000050d35a3088a50000fa0052473038,derived/Emissions/tile_000176.png,31521629,d64ad2b7daa8d312d9146d735e18ac213ce6b0abd1276e555094ca3ef18c2cf5,a99fd673880b2a0f165ad69efff0339865b603407b5b2d744acd9c5854771331f090450c519ff63a2c1a3b09cabe4070,9629
177,c62d19ce9998947734b87cc17fa16c3a010f99c38d900b5479a6e96d1a53c63a,103455b28531239eb923270ad2545fe1d36af42008028ca77dc8fb67ba2a859a,1129,8061812171000,88869081461951,6c6b7aadcfd15bdb4ffba3a69ab0fc020bbdbebf8fde6531fe0ff01f8258ed61,88868788202303,000000b100000755097360f8000050d3720834bf0000fa0052473038,derived/Emissions/tile_000177.png,31521629,d64ad2b7daa8d312d9146d735e18ac213ce6b0abd1276e555094ca3ef18c2cf5,a99fd673880b2a0f165ad69efff0339865b603407b5b2d744acd9c5854771331f090450c519ff63a2c1a3b09cabe4070,10034
178,cf1de22e11b12d7765c5cc6901ea9e334fda5449c8bfb19b9aebeb42146ce874,af548c0695a8a69eb0b4b8e51207883625e4d2f9e068a6775e5c326ab71ed973,1135,8062212184750,88869481481455,b12b373b1dc1ab61a72d5c5598483378c9cadbf293d5c93cc8db70f70ff6401e,88869189152223,000000b200000755214b1aae000050d389e004ef0000fa0052473038,derived/Emissions/tile_000178.png,31521629,d64ad2b7daa8d312d9146d735e18ac213ce6b0abd1276e555094ca3ef18c2cf5,a99fd673880b2a0f165ad69efff0339865b603407b5b2d744acd9c5854771331f090450c519ff63a2c1a3b09cabe4070,10429
179,5f6a76939a6e873a4be474dbbefae43ff3b81c96460a8374fd254c3a0e8cb350,7763f30a4e3271533e9ee7f286cad750866058803a43fdb50b5dce8eff9caa84,1141,8062612185000,88869881764303,b5ae4f9e32edd2e157b86bc80725b57ef2a0c906c2907cfdc35e13f6f3ab079a,88869582676415,000000b30000075539229fa8000050d3a1bbd9cf0000fa0052473038,derived/Emissions/tile_000179.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,1830
180,d79e55e9f5f0acdfc1b736265fd022c4fbcbb17a50da6e376da02b7c1940ce46,f763d10ca0151d01905e94933acd5aedd755181fc400db8822641f2c744b6942,1147,8063012198750,88870281481048,f1a387d39ff7ec028ef1b631b01afd94c1c613dac9e2d090d98a3a0db8fce2f1,88869981746176,000000b40000075550fa595e000050d3b98f0b580000fa0052473038,derived/Emissions/tile_000180.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,2229
181,20ee6b0cf18732feb7274698a61213ce1f830da7f02da27293592c0970c8b914,72a0481a33009412628b92efa8f93d6011022ef2dbf786208f56b944c4786a09,1153,8063412212750,88870681682553,b9657fc04bddcc1a0205cdcc91c0f8d5dc9efb5120a4f70ac27326ec9a1a5a51,88870379735208,000000b50000075568d2140e000050d3d169a2790000fa0052473038,derived/Emissions/tile_000181.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,2630
182,7484a04635e236bb423dd1249aeaf04c27dfdbfa70eaa0bd47c646b790a8da2e,e835b0f9f13ec2ec20e0e8f0232f3d7b6587e20bd819ea6d836a08551d594c0e,1159,8063812212750,88871081497002,27c354e100b7c6437158101191f0b4b094b8ccd5eaa985770fda89981533fb86,88870786429320,000000b60000075580a9980e000050d3e93e51aa0000fa0052473038,derived/Emissions/tile_000182.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,3029
183,98f76c4bdf8a5ff2945bf267c2397be2a79f248883ba2bc23accd7f8611a25b3,c30dc26abd96cd5dd19d67f5b4e4854ce67ba3c60da0df9869ba16c49915171b,1165,8064212226750,88871481674252,48bf8549a2b21e37d5880df25dd0e2b0b1b60901c9ec290601e032b15d41d5d1,88871181049549,000000b700000755988152be000050d401188a0c0000fa0052473038,derived/Emissions/tile_000183.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,3429
184,97ad62d4f0054a2f96bc3cbadd4b5daa880ace8b7f9337ec6de548d09196aff8,d7971f0f37ab4179f48d9a8b19366900af23194aa78089478931b7504f04558d,1171,8064612226750,88871881503639,41b5912eeb7055fe05069d618aff094acd29a013159e5f8ff3ac65998d5d35ba,88871580485127,000000b800000755b058d6be000050d418ed73970000fa0052473038,derived/Emissions/tile_000184.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,3828
185,935839c7df0985c9fc4ed6452d94b55a6169a6ad27f2149ccf2caa2b77a6ef6a,edb325f1724a964aaf0220f18230c246de6186d76e679b585e3ffeb6a8f17e0f,1177,8065012240750,88872281933813,9e8f6a0c9abce094fff08ca10397fb5b74bcb2d1005e72d95d438994a58c4f72,88871983046702,000000b900000755c830916e000050d430cb87f50000fa0052473038,derived/Emissions/tile_000185.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,4233
186,04778c4b6f0dba8c3090e6eb1879f85f15ed0fb2126789e070c4dffbacda39f3,0062e99db35c14e63cee76f0d00b8e3578ac9068e6b6a6a0f73c94d9bbb8f078,1183,8065412240750,88872681991459,af229fe5fa7891ca2683cc0562e3ad7ab2c488118bbec1e0c44712bc186719fb,88872385150909,000000ba00000755e008156e000050d448a3ed230000fa0052473038,derived/Emissions/tile_000186.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,4629
187,0cdb641d37e13220a213cf4c5a872953972283068751a88b2996542cdf28ed59,15089db8ad19adafdf699fd3052d6090f91b86c70a182b0da0d9060fb44bfe05,1189,8065812254750,88873081571247,543f2f07eaa292743e7af4224b436340cb90c734b727809ed9f6b2596b551b51,88872784330807,000000bb00000755f7dfd01e000050d4607507af0000fa0052473038,derived/Emissions/tile_000187.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,5034
188,7ed4b0261ba34f288cf7bfb755ab590c1b72e8ae598c7c241c0b0898cdb87771,dedb09adbc30d5a53b9565bd2a5db2571f7a95ab55ac1491e23599ce1aa95ef3,1195,8066212254750,88873481567668,ce66b578adcc0af1b6f3162223cc4469cb6d1cb1378cc04f9af17776b8bc6fda,88873185621797,000000bc000007560fb7541e000050d4784c7db40000fa0052473038,derived/Emissions/tile_000188.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,5429
189,cfb959f26442b7178242bed3ce98e03d18fa85dc8b8d1a621378bea01af6b938,24c06954aace471415ed35879f49f31205a93b2cafff63bfa75bf8d04e2c8a02,1203,8066745597500,88874015035843,48dbd3116e0d74131a34bcdfcce13f4e3e2d5630bc39d6a589b267921ea3cf20,88873678175073,000000bd000007562f817e3c000050d4981891c30000fa0052473038,derived/Emissions/tile_000189.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,5967
190,1079c08394d43af37b8dc298b327b98b240f606631c90266cfd7e1b93cbe111c,5bcd8c68d52bed075eae3718fd72acf406453b862c419a05a5bfc572ea42ffab,1209,8067145611500,88874414911937,e7d097013390fc46d71206b6fedfff5b28f7cf1578cc0ad4612bc0fad1102583,88874121172859,000000be00000756475938ec000050d4afee31c10000fa0052473038,derived/Emissions/tile_000190.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,6362
191,5abc05d362815f3b2543d8a25413e6d7a3977dba05f7c15a3f8a9438cc7f1048,b720d8455ee5223322e32a2c3051c385c1ac20ad9226f75ae67ab589f3c3e5a2,1215,8067545625500,88874814917605,67bb73e66fb3c2ede4a6396dcc74e952bd5a0be64cd4fe14e30b41f42c80d6be,88874514984070,000000bf000007565f30f39c000050d4c7c5cbe50000fa0052473038,derived/Emissions/tile_000191.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,6762
192,40c85b2ddce4bc7342f537ad6176d87be02e8e16582885d3bf78821476b24fa9,02d276ad94bd49046a46c2e0aa1bf808a0f9b6c008a1a6f8852359d7b29c931b,1221,8067945625500,88875214925367,690d39d4a7be3a344eeed8fea62705faa5bebe89399a2e7ca5c421339b4e2d60,88874915506156,000000c0000007567708779c000050d4df9d6e370000fa0052473038,derived/Emissions/tile_000192.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,7162
193,2b1fae287155100a4aca214b3c1f3e42f54fe3b16bd5eb2b85dfa02f580ff5d9,9d21b753170fde099ca894bbd4c9c228b184a09878a22b6f9f8013e90d79da6b,1227,8068345639500,88875614864840,ec4d46446ac23a4fa12153da6375e0445fdaa00b7d1b5b7b629741643585c8b0,88875318963012,000000c1000007568ee0324c000050d4f77405c80000fa0052473038,derived/Emissions/tile_000193.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,7565
194,80f7161377e7b75091df97241d459a2524605d3093a2f276b18658c40d98dcad,1626b5686aa5be3b6d32c4fcc132ab0701f1add47e60c1d2389a40874f1f5002,1233,8068745639500,88876014928436,169e43b09f110d47be027fdccf3395b98acc07de2d6dc943933e7308ed60ea51,88875722864112,000000c200000756a6b7b64c000050d50f4c82340000fa0052473038,derived/Emissions/tile_000194.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,7962
195,11778be231ec17c8d7af04f4310917ff17ec9c80333a012633653ddb43848fb8,11c6cde2ab61bbaaa13fbbb39325513dbf13d66185a265909f7b89687e7f52cb,1239,8069145653500,88876414976634,d5f37d698607af9e0e1fdffc8e894e54b95b67e4b58ec2632220dceb5cda4fd2,88876123799795,000000c300000756be8f70fc000050d52724c27a0000fa0052473038,derived/Emissions/tile_000195.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,8366
196,b201da50b75df8fbb3ce800dfcc0e917af871d27b810faafdcb715f973332587,a3cd021cfad1a079c8e50430ff267bbbc3c882a2fc3469dec1379e64b417e824,1245,8069545653500,88876815062572,32fde4369c51e9b25311b3094a6f9513f39825511e29732ba13ffd507ea2adcc,88876519319061,000000c400000756d666f4fc000050d53efd962c0000fa0052473038,derived/Emissions/tile_000196.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,8762
197,a4b9b067b1a2362abde7d0fc11ac6892cef255e8fc38538e5e3ffb4495e7a078,2f2076649524432869680e7b50cdb6ca416f41ff969b03017c4907b1f9be4298,1251,8069945667500,88877214997176,048c6b091d5d86b5c87d318f828c0a0536b4f3c8cf7f28f644a2977ecc2b119d,88876919906541,000000c500000756ee3eafac000050d556d41ab80000fa0052473038,derived/Emissions/tile_000197.png,31521632,b2bd00fd4105d7c4090b2c193fb262bce605bf36ad9048e27c5fff6188b581b3,8ed48bc96442c0714478ddfd017184d86c4bfd3208981eec0b54667871e652a5a00834b2829aac5f7c286c6b9b7ddd32,9163
198,9642f8e8f83750fa204313828d98a71595ef7271630fdea3df92a72bf2d4a243,c3972b1dcae54d4409f36c76d0696d9bbbae47986d9529ac66ab46c808feff78,1257,8070345667500,88877620086225,1a670bc2e0644a0a033f14530f92490fec0445fafccea23b1c742dfbff776601,88877318116979,000000c600000757061633ac000050d56ef945d10000fa0052473038,derived/Emissions/tile_000198.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,6568
199,ff984134b5dbf70268f1093d140d51dfadb01f2237a1eb16c6b817910290f49b,84e9d67f7cbadc011dc9b7047f7d446f7f618d43248cc3c470fdf0affc05742c,1263,8070745681500,88878015133897,73622f49d90d04159afe559add77ee5f9c2eefd0a9c6c3033f16791f4ad3a2e8,88877721558686,000000c7000007571dedee5c000050d5868538c90000fa0052473038,derived/Emissions/tile_000199.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,6962
200,8551fe13f7ef5fc62f1da51ed7c5bacd003b0ed0d5b9c9bace436bcd83a54a0d,143c0985320bee5f18838b9609ce9316ff7c96d7d5a4ba8a925148250eddec7a,1270,8071212352750,88878481654277,1407206d7dc20bfeab4e1a4b6b4c6fde88c736a386b18990a8f60c37a98d0398,88878126186109,000000c80000075739bec4ee000050d5a253c2050000fa0052473038,derived/Emissions/tile_000200.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,7429
201,da44e4c646b9240f96974c7e19e6c6b4c68076054f4c54637c3d2e78041ea893,0b23a8fee35d1c175cc52f4418b68506d4669baca5ed524703fa4e2e8bbefa00,1276,8071612366750,88878881697685,1a1e1e5861869a5ca5ca2c981e5c7ba9e305127f5e0d94235ad71912dfd6d8c0,88878588547523,000000c90000075751967f9e000050d5ba2bef950000fa0052473038,derived/Emissions/tile_000201.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,7829
202,04c5f95a109a754508cd738829db7fe9b959f4272db6ff6333afda6eae0d8d1c,1fa068ea383f80ff63632bca02967c8955ac091f2fb8f95f2b4cb945a5751632,1283,8072079038000,88879348365042,3019ee467516dd6e0f2e0d573cc38854f72d87d158ac9cb8e86baf57ddf71e3f,88878993113360,000000ca000007576d675630000050d5d5fcb6f20000fa0052473038,derived/Emissions/tile_000202.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,8295
203,7670a419265c0400f8921525043d2e79e5d18d1390b0e192c9a0ea03dacd2c46,11b8beeff7412106242d0c88052404a8e2bf12122011f7cf5145d54834933051,1289,8072479052000,88879748357214,4220b8867671e028dd81e40a9e5d9c65cf26476710cdbee2a87c66b115e23339,88879443919273,000000cb00000757853f10e0000050d5edd41c5e0000fa0052473038,derived/Emissions/tile_000203.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,8695
204,72bdebcf8bfa0e5f0aebeddf0269cdc5b42d759644af9bfca672a6c917f68cd1,ee505a2d8ae2ce527f3b6ed66938644c8d581e63cb48d4a42b14a6fea1d2c1ed,1295,8072879052000,88880148461316,65f5fbec18e8061264ad5ce387d7187d3d03b0d11c87589c609872f5db752af7,88879850208415,000000cc000007579d1694e0000050d605ad37040000fa0052473038,derived/Emissions/tile_000204.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,9095
205,a5c40236ea3fd6eee091fc8bea9112c28752b0d07954f558deba0f884fd7e9b1,d88933f0659a72cba01c8b44325ae3d0e5db4c330157ff9e6f330b816db992d2,1301,8073279066000,88880548429914,c7b77e07188a32207b286898284b415dec03cc37b2b4a6c8051174d3a114c273,88880253606511,000000cd00000757b4ee4f90000050d61d84405a0000fa0052473038,derived/Emissions/tile_000205.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,9495
206,42ba037c9e18c359eb3ff757a6bca0d5dfce9680f0fdddfe53c5c661208b6d8a,27bff3f1dc14308f698a0facd59ec7900b550679560d6368d06a49b7167c1e60,1307,8073679066250,88880948497097,16b9aa2c502d2136e7ab60bcd3f3e1bd9d8f1c5e7f76231139605a6440731748,88880649338035,000000ce00000757ccc5d48a000050d6355ccac90000fa0052473038,derived/Emissions/tile_000206.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,9895
207,318025f9bbbdead7a7d0e58a30aaa31217948d4b529a769cbc120e7eb38e42d7,8a67b415955321b457f1309e1ee74dee6aae08666292aa0c9099cb77aba2dd4c,1313,8074079080000,88881349385181,8769ab1df6669f103dfbad9f285d69c4873ba563da87e7dcfece7c94563f847e,88881057616852,000000cf00000757e49d8e40000050d64d41dbdd0000fa0052473038,derived/Emissions/tile_000207.png,31521633,e962a8f6a3f970fcbb2820f37459ea8315c88f615897c5ea9e2f50fd4772e90e,a019a17f2c7814902844068f5b2313abef51d20ee7997ababeca86e570f8f763e3c32de8b8b4b89540072660aad2b1ad,10300
208,f7dd9f39c75986602d91328b96444b775f00d42052cbb1c97f9b85fdc58ab358,4fd5e2d50869ff32233ce6bf45ac432c73be141b72e98672e67cea23cc244d6f,1321,8074612422750,88881881732743,6f88c264e846296f8e34340f09d2d5aee7355b441dcfac680440d7cbca78e826,88881568166398,000000d0000007580467b85e000050d66cfcd6870000fa0052473038,derived/Emissions/tile_000208.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,4829
209,9461ae98e3a58dd16b5a0bf81bd93a60f69a3c3438c6a17d66123d17a701658a,6c05186724a5725185066eed35b35195451ec0bafed058068b1540a0f659d63a,1327,8075012436750,88882281766444,01521d3a1bf0ed3e15e98d2dc7142652822601326b520acff57484ab6df34a79,88881977937997,000000d1000007581c3f730e000050d684d4de2c0000fa0052473038,derived/Emissions/tile_000209.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,5229
210,baff71ce035d02670b74282b3d6c7e048a2f1bf1ad596246ee702991eedf257d,5f17aceecf4980cc3a84abee724b453a070d41e658ceecdb30ffdd91dacb0ac1,1333,8075412436750,88882681739730,f52513c63d3b24503a718fd256134ad2bea68e480cc61953e157b9ca41cff3d9,88882384429409,000000d2000007583416f70e000050d69cabf9d20000fa0052473038,derived/Emissions/tile_000210.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,5629
211,1c5ce6b4f0efe38acd7161169954d19d569629ff1f89b3e742b7ff082fac4e82,3285d0cbc9dccf4ea565e3497a0999128adb2d374609d502c55d99f4125b2df9,1339,8075812450750,88883081799539,3acafa36cb1e62080978e6cefdf3e13e8c31d7be68b27b0f5ee9296b8a5f1b80,88882787841580,000000d3000007584beeb1be000050d6b48467730000fa0052473038,derived/Emissions/tile_000211.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,6029
212,f4f9ba48dff63a80bbb88ed67946148cee99556c5b5f68c2320d628ec2ccebe6,18cde92a6a0bca9b0824f939682ba26580ffc972c84572dc280d270ed33ac400,1345,8076212450750,88883482091013,08d1dfd2994b1aa9185319ade615b227d7282557464d5a67d97edc2f5b6e3aa0,88883181279490,000000d40000075863c635be000050d6cc605e050000fa0052473038,derived/Emissions/tile_000212.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,6431
213,98fd3b06debfb3dc126c829921fb7a2d3c1aee452745bd3c8b7dae33a755b98b,c20ba7f1827356509f766e70332765251f78f6bfea96bc079524d5503c629fa1,1352,8076679122000,88883948592378,f34eee6cbcb314146d24ca635365ac805315d3c3114ab7dcfd2ad4fe248f8685,88883593232824,000000d5000007587f970c50000050d6e82e9cfa0000fa0052473038,derived/Emissions/tile_000213.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,6899
214,bcd74e13a6ea9bb93b68d8625aad409d9ecbdcff76f8eaf2c59ca4656e0dd344,299880299e49b6b86cfd2f885a17a355a8d40ee5f76ff7f71dd1f537cdd6b946,1358,8077079136000,88884348923336,1c742f97c8903e2d8e0ec7b6478064aee54c51de3e7b73cefd214221e5749642,88884052628160,000000d600000758976ec700000050d7000b2dc80000fa0052473038,derived/Emissions/tile_000214.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,7296
215,287f614ea228f24579afb9bd0e00653d91aea450ade5ca2f0c815c1328555134,c8f88a862fbc160c5f41be5d2185eb9a0362c444123cad3b48e152d7dd815ddd,1364,8077479150000,88884748486794,89f599b6c2d90c6ed573b2dd94e84ccbfa8556652a07a67c61c2ca5c00e8c2d9,88884455799259,000000d700000758af4681b0000050d717dc088a0000fa0052473038,derived/Emissions/tile_000215.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,7699
216,07a4b8feb056ea2755110ac101edb323137a89c7efd97cda6098a995c0c2b15f,c80979623f5488ff04deee691e97a683caecb5093cd4ef6e87eeac2c6447a287,1370,8077879150000,88885148503592,427625a61664923036d540a8c6b6cd64201b74fda513520f9781be2c41800f1b,88884851252091,000000d800000758c71e05b0000050d72fb3ce280000fa0052473038,derived/Emissions/tile_000216.png,31521635,ec5d87313be7ba1d9eb126079a4ee3b4b1fa4e26d3557df5323ef31b2e72f530,94e180df21d0e5882b72cea4a579d7613bc6ad119c42e61b0cafbbcc920d6c9c163df6efeed4092a6cda2c5876f205cb,8095
217,8e71c650c7a088fd8ee43582f27af4daed46260eace71ae84a313ebc58fcb454,c68b0d1e3083117ce36ec5ed2090b5cbc39b6d97b8b532908b6e2511249b8c5e,1376,8078279164000,88885548470808,da6a11292efa123cf793b98052500a48a659fd9b08cd5bcf3e98a012ba59ee85,88885255269900,000000d900000758def5c060000050d7478ad2180000fa0052473038,derived/Emissions/tile_000217.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,5499
218,cea7a96bab8b44cebf6cac5908de7e3c2cf5adb28fcd1d55790de3c808162cac,269a514de6e93e6bfc6fc2c067a652feddfc2241f7b788afd9c515310cc318b9,1382,8078679164000,88885948504979,b531bdc30352eda5e4436dfe54796256d77da8d9fe62f89d06b96849ae917c18,88885654908949,000000da00000758f6cd4460000050d75f62db930000fa0052473038,derived/Emissions/tile_000218.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,5896
219,ebd140fd8848282fddffef60d0c93ffa09ad042bdc42dfc1c8623b22bef655ae,cefcc2a9997d8e4e4b411e056c783dab4b8588a1f4dfc5e0d9a6c23c08f2e10d,1388,8079079178000,88886348910607,560523b5ced53bcc2bc42547098816e7404ccc6929652f6cd56d18d91c190d57,88886052303556,000000db000007590ea4ff10000050d77740900f0000fa0052473038,derived/Emissions/tile_000219.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,6300
